artist,genre,country,url
EMILIE-CLAIRE BARLOW,Vocal Jazz / Pop/Art Song/Folk,Canada,http://www.jazzmusicarchives.com/artist/emilie-claire-barlow
ERIC BINDER,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/eric-binder
WILLIAM S. BURROUGHS,Jazz Related Improv/Composition / Dub/Ska/Reggae,United States,http://www.jazzmusicarchives.com/artist/william-s-burroughs
BLACK FLOWER,World Fusion / Nu Jazz,Belgium,http://www.jazzmusicarchives.com/artist/black-flower
BONDESOM,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/bondesom
BLICHER HEMMER GADD,Soul Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/blicher-hemmer-gadd
BEING & BECOMING (PETER EVANS BEING & BECOMING),Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/being-and-becoming-peter-evans-being-and-becoming
DON BRYANT,RnB / Jazz Related Gospel,United States,http://www.jazzmusicarchives.com/artist/don-bryant
BOX WINE TRIO,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/box-wine-trio
BALANCE WHEEL GROUP,Post-Fusion Contemporary,Hungary,http://www.jazzmusicarchives.com/artist/balance-wheel-group
DANNY BARKER,Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/danny-barker
JAMES BOOKER,RnB,United States,http://www.jazzmusicarchives.com/artist/james-booker
DAN BLOCK,Swing / Bop,United States,http://www.jazzmusicarchives.com/artist/dan-block
LES BAXTER,Exotica / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/les-baxter
JASPER BLOM,Fusion / 21st Century Modern,Netherlands,http://www.jazzmusicarchives.com/artist/jasper-blom
BOB BROOKMEYER,Cool Jazz / Progressive Big Band / Post Bop / Third Stream / Big Band / Bossa Nova,United States,http://www.jazzmusicarchives.com/artist/bob-brookmeyer
CRAIG BAILEY,Hard Bop / Progressive Big Band / Post Bop,United States,http://www.jazzmusicarchives.com/artist/craig-bailey
HANNES BENNICH,Post-Fusion Contemporary,Sweden,http://www.jazzmusicarchives.com/artist/hannes-bennich
BRASUKA,World Fusion,Brazil,http://www.jazzmusicarchives.com/artist/brasuka
JEFF BARONE,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/jeff-barone
THE BBB,Big Band,United States,http://www.jazzmusicarchives.com/artist/the-bbb
GREGG BENDIAN,21st Century Modern / Jazz Related Improv/Composition / Eclectic Fusion / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/gregg-bendian
KENNY BANKS,RnB,United States,http://www.jazzmusicarchives.com/artist/kenny-banks
BRIAN BLADE,Post-Fusion Contemporary / RnB / Fusion / Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/brian-blade
T. L. PASTOR BARRETT,Jazz Related Gospel,United States,http://www.jazzmusicarchives.com/artist/pastor-t-l-barrett
HAMISH BALFOUR,Post Bop / Nu Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/hamish-balfour
BEN I'ONCLE SOUL,RnB,France,http://www.jazzmusicarchives.com/artist/ben-ioncle-soul
ERIN BOHEME,Vocal Jazz / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/erin-boheme
BRAIN TENTACLES,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/brain-tentacles
HARRISON BANKHEAD,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/harrison-bankhead
PAUL BROWN,RnB / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/paul-brown
BERSERK!,Jazz Related Rock,Italy,http://www.jazzmusicarchives.com/artist/berserk
BONDAGE FRUIT,Eclectic Fusion,Japan,http://www.jazzmusicarchives.com/artist/bondage-fruit
BRASS CONSTRUCTION,Funk,United States,http://www.jazzmusicarchives.com/artist/brass-construction
TERRENCE BREWER,Hard Bop / Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/terrence-brewer
BEND THE FUTURE,Jazz Related Rock,France,http://www.jazzmusicarchives.com/artist/bend-the-future
ALINA BZHEZHINSKA,Third Stream / Nu Jazz / Jazz Related Electronica/Hip-Hop / Fusion,Ukraine,http://www.jazzmusicarchives.com/artist/alina-bzhezhinska
WISHWA MOHAN BHATT,World Fusion,India,http://www.jazzmusicarchives.com/artist/wishwa-mohan-bhatt
ROCKY BOYD,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/rocky-boyd
DAVE BALLOU,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/dave-ballou
MICHAEL BLUM,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/michael-blum
BUCKETHEAD,Jazz Related Rock / Jazz Related Improv/Composition / Jazz Related Electronica/Hip-Hop / RnB,United States,http://www.jazzmusicarchives.com/artist/buckethead
THE / BELAIR PROJECT. THE BELAIR STRINGS,Pop/Art Song/Folk / Post-Fusion Contemporary,Multi-National,http://www.jazzmusicarchives.com/artist/the-belair-strings-the-belair-project
DAVE BURRELL,Avant-Garde Jazz / Stride Piano / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/dave-burrell
STEFANO BATTAGLIA,Post-Fusion Contemporary / Avant-Garde Jazz / Third Stream / Cool Jazz / Post Bop / Jazz Related Improv/Composition / 21st Century Modern,Italy,http://www.jazzmusicarchives.com/artist/stefano-battaglia
RUBÉN BLADES,Afro-Cuban Jazz / Latin Jazz / Jazz Related Soundtracks,Panama,http://www.jazzmusicarchives.com/artist/ruben-blades
DEREK BAILEY,Avant-Garde Jazz / Jazz Related Improv/Composition,United Kingdom,http://www.jazzmusicarchives.com/artist/derek-bailey
FIMBER BRAVO,African Fusion,Trinidad And Tobago,http://www.jazzmusicarchives.com/artist/fimber-bravo
DARIUS BRUBECK,Post Bop / World Fusion / Fusion / Exotica,United States,http://www.jazzmusicarchives.com/artist/darius-brubeck
THE BIG 3 PALLADIUM ORCHESTRA,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/the-big-3-palladium-orchestra
TIM BERNE,Avant-Garde Jazz / 21st Century Modern / Third Stream,United States,http://www.jazzmusicarchives.com/artist/tim-berne
KENNY BALL,Dixieland,United Kingdom,http://www.jazzmusicarchives.com/artist/kenny-ball
CHRISTOFER BJURSTRÖM,Third Stream,Sweden,http://www.jazzmusicarchives.com/artist/christofer-bjurstrom
BLACK ART JAZZ COLLECTIVE,Post Bop,United States,http://www.jazzmusicarchives.com/artist/black-art-jazz-collective
BLACK MERDA,RnB / Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/black-merda
WILL BRADLEY,Big Band / Swing,United States,http://www.jazzmusicarchives.com/artist/will-bradley
BELLA WOLF,Fusion,Australia,http://www.jazzmusicarchives.com/artist/bella-wolf
BATAGRAF,World Fusion,Norway,http://www.jazzmusicarchives.com/artist/batagraf(norway)
BONZO TERKS,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/bonzo-terks
BIG BAD VOODOO DADDY,Swing / Jump Blues,United States,http://www.jazzmusicarchives.com/artist/big-bad-voodoo-daddy
RAY BARRETTO,Afro-Cuban Jazz / Exotica,United States,http://www.jazzmusicarchives.com/artist/ray-barretto
ALLAN BROWNE,Post Bop / Hard Bop / Dixieland / Swing / Original New Orleans Jazz / Avant-Garde Jazz,Australia,http://www.jazzmusicarchives.com/artist/allan-browne
THE BAMBOOS,RnB / Jazz Related Rock,Australia,http://www.jazzmusicarchives.com/artist/the-bamboos
PAUL BRYANT,Soul Jazz,United States,http://www.jazzmusicarchives.com/artist/paul-bryant
KENNY BARRON,Hard Bop / Post Bop / Latin Jazz / Fusion / Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/kenny-barron
BLUE SUN,Jazz Related Rock,Denmark,http://www.jazzmusicarchives.com/artist/blue-sun
DAHVEED BEHROOZI,Post-Fusion Contemporary / Post Bop / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/dahveed-behroozi
BUDDY BOLDEN,Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/buddy-bolden
LONNIE BROOKS,Blues / RnB,United States,http://www.jazzmusicarchives.com/artist/lonnie-brooks
MICHAEL BATES,Avant-Garde Jazz / Third Stream,Canada,http://www.jazzmusicarchives.com/artist/michael-bates
CHRIS BOWDEN,Nu Jazz / Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/chris-bowden
BOZON,Fusion,United States,http://www.jazzmusicarchives.com/artist/bozon
BAND OF GYPSYS REINCARNATION,Jazz Related Rock,Hungary,http://www.jazzmusicarchives.com/artist/band-of-gypsys-reincarnation
BEI BEI & SHAWN LEE,World Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/bei-bei-and-shawn-lee
GENE BERTONCINI,Cool Jazz / Latin Jazz / Bossa Nova,United States,http://www.jazzmusicarchives.com/artist/gene-bertoncini
JIMMY BENNINGTON,Avant-Garde Jazz / Post Bop,United States,http://www.jazzmusicarchives.com/artist/jimmy-bennington
BLUFF,Fusion,Germany,http://www.jazzmusicarchives.com/artist/bluff(germany)
ZVONIMIR BUČEVIĆ,RnB / Post-Fusion Contemporary,Croatia,http://www.jazzmusicarchives.com/artist/zvonimir-bucevic
ANDREA BIONDI,21st Century Modern,Italy,http://www.jazzmusicarchives.com/artist/andrea-biondi
BRIAN BURMAN,Jazz Related Soundtracks / Exotica,United States,http://www.jazzmusicarchives.com/artist/brian-burman
MAXIME BENDER,21st Century Modern / Progressive Big Band / Post-Fusion Contemporary / Fusion,Luxembourg,http://www.jazzmusicarchives.com/artist/maxime-bender
ALEX BERSHADSKY,Nu Jazz / Fusion,Latvia,http://www.jazzmusicarchives.com/artist/alex-bershadsky
THE BAYLOR PROJECT,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/the-baylor-project
BIX BEIDERBECKE,Classic (1920s) Jazz,United States,http://www.jazzmusicarchives.com/artist/bix-beiderbecke
JERI BROWN,Vocal Jazz,Canada,http://www.jazzmusicarchives.com/artist/jeri-brown
SINAN BAKIR,Post Bop / Hard Bop,Turkey,http://www.jazzmusicarchives.com/artist/sinan-bakir
PAUL BARBARIN,Dixieland / Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/paul-barbarin
BLACK UNITY TRIO,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/black-unity-trio
THE BEAT FREAKS,Fusion / Jazz Related Soundtracks,Poland,http://www.jazzmusicarchives.com/artist/the-beat-freaks
NIK BÄRTSCH,Nu Jazz / Third Stream / Jazz Related Improv/Composition,Switzerland,http://www.jazzmusicarchives.com/artist/nik-bartsch
JAY BECKENSTEIN,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/jay-beckenstein
ODDGEIR TRIO BERG,Fusion / Post-Fusion Contemporary / Nu Jazz,Norway,http://www.jazzmusicarchives.com/artist/oddgeir-berg-trio
BANDA MAGDA,World Fusion,United States,http://www.jazzmusicarchives.com/artist/banda-magda
BLACK LADDER,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/black-ladder
JOHN BLEVINS,Fusion,United States,http://www.jazzmusicarchives.com/artist/john-blevins
HAKAN BAŞAR,Post Bop,Turkey,http://www.jazzmusicarchives.com/artist/hakan-basar
HÅKAN BROSTRÖM,Post Bop / Progressive Big Band / Big Band,Sweden,http://www.jazzmusicarchives.com/artist/hakan-brostrom
TAKIS BARBERIS,World Fusion,Greece,http://www.jazzmusicarchives.com/artist/takis-barberis
THE BOOT LAGOON,Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/the-boot-lagoon
DANY BRILLIANT,Pop/Art Song/Folk / Vocal Jazz / Latin Jazz,Tunisia,http://www.jazzmusicarchives.com/artist/dany-brilliant
BROOKLYN RAGA MASSIVE,World Fusion,United States,http://www.jazzmusicarchives.com/artist/brooklyn-raga-massive
BEN BERNIE,Big Band,United States,http://www.jazzmusicarchives.com/artist/ben-bernie(not-set)
FINI BEARMAN,Vocal Jazz / Pop/Art Song/Folk,United Kingdom,http://www.jazzmusicarchives.com/artist/fini-bearman
MARIANE BITRAN,Post Bop / World Fusion / Latin Jazz,France,http://www.jazzmusicarchives.com/artist/mariane-bitran
NOAH BLESS,Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/noah-bless
LOU BLACKBURN,Cool Jazz,United States,http://www.jazzmusicarchives.com/artist/lou-blackburn
BANDA ELASTICA,Eclectic Fusion,Mexico,http://www.jazzmusicarchives.com/artist/banda-elastica
CHRISTIAN BLEIMING,Boogie Woogie Piano,Germany,http://www.jazzmusicarchives.com/artist/christian-bleiming
LUIZ BONFÁ,Bossa Nova / World Fusion / Latin Jazz / Jazz Related Soundtracks,Brazil,http://www.jazzmusicarchives.com/artist/luiz-bonfa
TERESA BREWER,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/teresa-brewer
ODELL BROWN,Soul Jazz,United States,http://www.jazzmusicarchives.com/artist/odell-brown
BILL BRUFORD,Jazz Related Rock / Post-Fusion Contemporary / Eclectic Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/bill-bruford
BUENA VISTA SOCIAL CLUB,Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/buena-vista-social-club
FRANÇOIS BOURASSA,21st Century Modern / Third Stream / Post Bop,Canada,http://www.jazzmusicarchives.com/artist/francois-bourassa
BUSDRIVER,Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/busdriver
PAULO BELLINATI,Third Stream / Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/paulo-bellinati
GEORGE BROOKS,World Fusion,United States,http://www.jazzmusicarchives.com/artist/george-brooks
JOE BUSHKIN,Pop/Art Song/Folk / Swing / Exotica / Bop,United States,http://www.jazzmusicarchives.com/artist/joe-bushkin
OWEN BRODER,Swing / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/owen-broder
ALAN BAYLOCK,Big Band,United States,http://www.jazzmusicarchives.com/artist/alan-baylock
TERRY BOZZIO,Jazz Related Rock / Jazz Related Improv/Composition / Third Stream,United States,http://www.jazzmusicarchives.com/artist/terry-bozzio
RUBY BRAFF,Swing / Cool Jazz / Bop,United States,http://www.jazzmusicarchives.com/artist/ruby-braff
THE BLUE NOTES,African Fusion,South Africa,http://www.jazzmusicarchives.com/artist/the-blue-notes
DEB BOWMAN,Vocal Jazz / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/deb-bowman
JAC BERROCAL,Jazz Related Improv/Composition,France,http://www.jazzmusicarchives.com/artist/jac-berrocal
BLUE APPLE QUARTET,Vocal Jazz,France,http://www.jazzmusicarchives.com/artist/blue-apple-quartet
LAUREN BUSH,Vocal Jazz,Canada,http://www.jazzmusicarchives.com/artist/lauren-bush
MATTEO BORTONE,Eclectic Fusion / 21st Century Modern,Italy,http://www.jazzmusicarchives.com/artist/matteo-bortone
BRAINCHILD,Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/brainchild
DAVID BRITO,Latin Jazz,Venezuela,http://www.jazzmusicarchives.com/artist/david-brito
RONI BEN-HUR,Hard Bop / World Fusion / Post Bop / Latin Jazz,Israel,http://www.jazzmusicarchives.com/artist/roni-ben-hur
BROOKLYN JAZZ UNDERGROUND,Eclectic Fusion / Post Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/brooklyn-jazz-underground
JOHNNY BAYERSDORFER,Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/johnny-bayersdorfer
JOHN BEASLEY,Post-Fusion Contemporary / Progressive Big Band / Pop/Art Song/Folk / Fusion,United States,http://www.jazzmusicarchives.com/artist/john-beasley
ABDELHAÏ BENNANI,Avant-Garde Jazz,Morocco,http://www.jazzmusicarchives.com/artist/abdelhai-bennani
GEOF BRADFIELD,Hard Bop / Post Bop / Progressive Big Band / Eclectic Fusion / African Fusion,United States,http://www.jazzmusicarchives.com/artist/geof-bradfield
ALI BELLO,Latin Jazz,Venezuela,http://www.jazzmusicarchives.com/artist/ali-bello
ABRAHAM BURTON,Post Bop / Hard Bop / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/abraham-burton
MICHAEL BLOOMFIELD,Blues / RnB,United States,http://www.jazzmusicarchives.com/artist/michael-bloomfield
BLACK MARTIS,Nu Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/black-martis
MARGIE BAKER,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/margie-baker
JEAN-PAUL BOURELLY,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/jean-paul-bourelly
BUCKSHOT LEFONQUE,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/buckshot-lefonque
B SHARP JAZZ QUARTET,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/b-sharp-jazz-quartet
ZSÓFIA BOROS,World Fusion,Czech Republic,http://www.jazzmusicarchives.com/artist/zsofia-boros
BLUE LU BARKER,Blues,United States,http://www.jazzmusicarchives.com/artist/blue-lu-barker
MICHAEL BURKS,Blues,United States,http://www.jazzmusicarchives.com/artist/michael-burks
STÉPHANE BERTRAND,Nu Jazz / Fusion,France,http://www.jazzmusicarchives.com/artist/stephane-bertrand
BORBETOMAGUS,Jazz Related Improv/Composition,Multi-National,http://www.jazzmusicarchives.com/artist/borbetomagus
ANOUAR BRAHEM,World Fusion / Third Stream / Bossa Nova,Tunisia,http://www.jazzmusicarchives.com/artist/anouar-brahem
BWANA,Latin Rock/Soul,Nicaragua,http://www.jazzmusicarchives.com/artist/bwana
GABRIELE BULFON,Fusion,Italy,http://www.jazzmusicarchives.com/artist/gabriele-bulfon
WILLEM BREUKER,Avant-Garde Jazz / Progressive Big Band / Jazz Related Soundtracks / Third Stream,Netherlands,http://www.jazzmusicarchives.com/artist/willem-breuker
HARRY BELAFONTE,Pop/Art Song/Folk / World Fusion / Blues / Jazz Related Soundtracks / Jazz Related Gospel,United States,http://www.jazzmusicarchives.com/artist/harry-belafonte
BYPRODUCT,21st Century Modern,Canada,http://www.jazzmusicarchives.com/artist/byproduct
GARY BIAS,RnB / Fusion,United States,http://www.jazzmusicarchives.com/artist/gary-bias
EDDIE BERT,Bop,United States,http://www.jazzmusicarchives.com/artist/eddie-bert
JONATHAN BATISTE,RnB / Hard Bop / Post Bop / Pop/Art Song/Folk / Soul Jazz / World Fusion / Post-Fusion Contemporary / Jazz Related Soundtracks / Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/jonathan-batiste
BRIAN BROMBERG,Pop/Art Song/Folk / Fusion / RnB / Hard Bop / Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/brian-bromberg
TONY BENNETT,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/tony-bennett
JON BALKE,World Fusion / Third Stream / Post-Fusion Contemporary / Jazz Related Improv/Composition,Norway,http://www.jazzmusicarchives.com/artist/jon-balke
LEANDRO BRAGA,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/leandro-braga
THE BASIN STREET SIX,Dixieland,United States,http://www.jazzmusicarchives.com/artist/the-basin-street-six
SYLVIA BROOKS,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/sylvia-brooks
JOHN BROWN,Hard Bop / Swing / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/john-brown
EMMANUEL BEX,Post-Fusion Contemporary / Hard Bop / Vocal Jazz / Third Stream / Post Bop / Nu Jazz / Fusion / Exotica / Eclectic Fusion,France,http://www.jazzmusicarchives.com/artist/emmanuel-bex
GABE BALTAZAR,Bop / Big Band,United States,http://www.jazzmusicarchives.com/artist/gabe-baltazar
LLOYD BREVETT,Dub/Ska/Reggae,Jamaica,http://www.jazzmusicarchives.com/artist/lloyd-brevett
TOMER BAR,Post Bop,Israel,http://www.jazzmusicarchives.com/artist/tomer-bar
BREEZIN,RnB,Netherlands,http://www.jazzmusicarchives.com/artist/breezin
ANDY BEY,Vocal Jazz / RnB / Funk,United States,http://www.jazzmusicarchives.com/artist/andy-bey
SARAH BUECHI,Vocal Jazz / Nu Jazz / World Fusion / Pop/Art Song/Folk,Switzerland,http://www.jazzmusicarchives.com/artist/sarah-buechi
RANDY BRECKER,Hard Bop / Fusion / Post-Fusion Contemporary / Funk Jazz / Big Band / Third Stream / RnB / Progressive Big Band / Post Bop / Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/randy-brecker
BLUE BUDDHA,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/blue-buddha
BEN BRYDEN,Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/ben-bryden
LAWRENCE BROWN,Swing,United States,http://www.jazzmusicarchives.com/artist/lawrence-brown
BALLISTER,Avant-Garde Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/ballister
TODD BISHOP,Hard Bop / Fusion / Exotica,United States,http://www.jazzmusicarchives.com/artist/todd-bishop
DAVID BOSWELL,Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/david-boswell
THE (1995-96) BLUE NOTE ALL-STARS,Post Bop,United States,http://www.jazzmusicarchives.com/artist/the-blue-note-all-stars-1995-96
STANLEY BAIRD,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/stanley-baird
ERIC & RAKIM B.,Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/eric-b-and-rakim
ALEX BABOIAN,Post Bop,United States,http://www.jazzmusicarchives.com/artist/alex-baboian(united-states)
BOOKER T & THE MGS,RnB / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/booker-t-and-the-mgs
BRICKDROP,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/brickdrop
RAFIQ BABAYEV,Post Bop / Jazz Related Soundtracks,Azerbaijan,http://www.jazzmusicarchives.com/artist/rafiq-babayev
MILDRED BAILEY,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/mildred-bailey
BAR KOKHBA,World Fusion,United States,http://www.jazzmusicarchives.com/artist/bar-kokhba(united-states)
PAUL BOOTH,Post Bop / Fusion / World Fusion / Latin Jazz / Jazz Related Improv/Composition,United Kingdom,http://www.jazzmusicarchives.com/artist/paul-booth(not-set)
BRUCE BROWN,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/bruce-brown
THE BRIGHTON BEAT,African Fusion,United States,http://www.jazzmusicarchives.com/artist/the-brighton-beat
BRAND X,Fusion / Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/brand-x
TAD BRITTON,Post Bop / Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/tad-britton
BATTLE TRANCE,Jazz Related Improv/Composition / Third Stream,United States,http://www.jazzmusicarchives.com/artist/battle-trance
BAZAAR,World Fusion,Denmark,http://www.jazzmusicarchives.com/artist/bazaar
BILL BARRON,Hard Bop / Bossa Nova,United States,http://www.jazzmusicarchives.com/artist/bill-barron
BRUBECK BROTHERS,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/the-brubeck-brothers
SÉBASTIEN BRUN,Nu Jazz,France,http://www.jazzmusicarchives.com/artist/sebastien-brun
BALKAN HORSES BAND,World Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/balkan-horses-band
MARKUS BURGER,Post-Fusion Contemporary / Third Stream / Post Bop,Germany,http://www.jazzmusicarchives.com/artist/markus-burger
BUNNY BERIGAN,Big Band / Swing,United States,http://www.jazzmusicarchives.com/artist/bunny-berigan
BRASSY BREW,Fusion,Germany,http://www.jazzmusicarchives.com/artist/brassy-brew
GERRY BEAUDOIN,Swing / Pop/Art Song/Folk / Cool Jazz,United States,http://www.jazzmusicarchives.com/artist/gerry-beaudoin
