artist,genre,country,url
LARRY YOUNG,Hard Bop / Post Bop / Funk Jazz / World Fusion / Soul Jazz / Fusion / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/larry-young
JYM YOUNG,Post Bop,United States,http://www.jazzmusicarchives.com/artist/jym-young
YEMEN BLUES,World Fusion,Israel,http://www.jazzmusicarchives.com/artist/yemen-blues
JACOB YOUNG,Post-Fusion Contemporary / World Fusion / RnB / Fusion,Norway,http://www.jazzmusicarchives.com/artist/jacob-young
JOEL YENNIOR,Post Bop,United States,http://www.jazzmusicarchives.com/artist/joel-yennior
ALON YAVNAI,Post-Fusion Contemporary,Israel,http://www.jazzmusicarchives.com/artist/alon-yavnai
DHAFER YOUSSEF,World Fusion,Tunisia,http://www.jazzmusicarchives.com/artist/dhafer-youssef
MASAO YAGI,Jazz Related Soundtracks / RnB / Pop/Art Song/Folk / Hard Bop,Japan,http://www.jazzmusicarchives.com/artist/masao-yagi
PAUL YONEMURA,Post Bop,United States,http://www.jazzmusicarchives.com/artist/paul-yonemura
THE YOUNG LIZARDS,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/the-young-lizards
NEIL C. YOUNG,Fusion / Post-Fusion Contemporary,United Kingdom,http://www.jazzmusicarchives.com/artist/neil-c-young
CRAIG YAREMKO,Hard Bop / Post Bop,United States,http://www.jazzmusicarchives.com/artist/craig-yaremko
DARRYL YOKLEY,Progressive Big Band / Post Bop,United States,http://www.jazzmusicarchives.com/artist/darryl-yokley
ELI YAMIN,Jazz Related Soundtracks / Swing / Progressive Big Band / Post-Fusion Contemporary / Hard Bop / Blues,United States,http://www.jazzmusicarchives.com/artist/eli-yamin
YES! TRIO,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/yes-trio
ETO YOSHIHITO,Hard Bop / Eclectic Fusion / Pop/Art Song/Folk,Japan,http://www.jazzmusicarchives.com/artist/eto-yoshihito
YUJI MUTO & MIEKO SAKAI,Jazz Related Improv/Composition,Japan,http://www.jazzmusicarchives.com/artist/yuji-muto-and-mieko-sakai
GOTA YASHIKI,Acid Jazz / Jazz Related Soundtracks,Japan,http://www.jazzmusicarchives.com/artist/gota-yashiki
YOTTAGON,Nu Jazz,Germany,http://www.jazzmusicarchives.com/artist/yottagon(germany)
YOUNG-HOLT UNLIMITED,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/young-holt-unlimited
MICHIYO YAGI,Jazz Related Improv/Composition,Japan,http://www.jazzmusicarchives.com/artist/michiyo-yagi
SAMUEL YIRGA,World Fusion,Ethiopia,http://www.jazzmusicarchives.com/artist/samuel-yirga
TRUMMY YOUNG,Swing,United States,http://www.jazzmusicarchives.com/artist/trummy-young(united-states)
PHI ANSARI YAAN-ZEK,Eclectic Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/phi-ansari-yaan-zek
BRANDEE YOUNGER,Fusion / Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/brandee-younger
YANINA FREE WAVE,Nu Jazz,Poland,http://www.jazzmusicarchives.com/artist/yanina-free-wave
YAGULL,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/yagull
YESTERDAYS NEW QUINTET,Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/yesterdays-new-quintet
MIKI YAMANAKA,Post Bop,Japan,http://www.jazzmusicarchives.com/artist/miki-yamanaka
NIKKI YANOFSKY,Vocal Jazz / RnB / Pop/Art Song/Folk,Canada,http://www.jazzmusicarchives.com/artist/nikki-yanofsky
TSUYOSHI YAMAMOTO,Hard Bop / Post Bop / Pop/Art Song/Folk / Soul Jazz / Vocal Jazz,Japan,http://www.jazzmusicarchives.com/artist/tsuyoshi-yamamoto
TOMMY YOUNG,Soul Jazz,United States,http://www.jazzmusicarchives.com/artist/tommy-young
YONG YANDSEN,Jazz Related Improv/Composition / Avant-Garde Jazz,Malaysia,http://www.jazzmusicarchives.com/artist/yong-yandsen
KAREN YOUNG,Vocal Jazz / Pop/Art Song/Folk / Third Stream,Canada,http://www.jazzmusicarchives.com/artist/karen-young
YARD BYARD,Post Bop,United States,http://www.jazzmusicarchives.com/artist/yard-byard
YES,Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/yes
ANDRE (ANDREJS JEVSJUKOVS) YEVSUKOV,Fusion,(not set),http://www.jazzmusicarchives.com/artist/andre-yevsukov-andrejs-jevsjukovs
KOICHI YABORI,Fusion,Japan,http://www.jazzmusicarchives.com/artist/koichi-yabori
THE YOUNG MOTHERS,Eclectic Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/the-young-mothers
MIGHTY JOE YOUNG,Blues,United States,http://www.jazzmusicarchives.com/artist/mighty-joe-young
THE YOUNG OLYMPIANS,Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/the-young-olympians
YAZZBOT MAZUT,Nu Jazz,Poland,http://www.jazzmusicarchives.com/artist/yazzbot-mazut
