artist,genre,country,url
JOHN HART,Hard Bop / Soul Jazz / Post Bop,United States,http://www.jazzmusicarchives.com/artist/john-hart
JOHN HARDEE,Swing / Bop,United States,http://www.jazzmusicarchives.com/artist/john-hardee
HARRIET TUBMAN,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/harriet-tubman
THE HYPERSONIC FACTOR,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/the-hypersonic-factor
MORTEN HAXHOLM,Post Bop / Nu Jazz / Eclectic Fusion,Denmark,http://www.jazzmusicarchives.com/artist/morten-haxholm
SCOTTY HARD,Jazz Related Electronica/Hip-Hop / Eclectic Fusion,Canada,http://www.jazzmusicarchives.com/artist/scotty-hard
WOLFGANG HAFFNER,Post-Fusion Contemporary / RnB / Latin Jazz / Jazz Related Electronica/Hip-Hop / Fusion / Funk Jazz,Germany,http://www.jazzmusicarchives.com/artist/wolfgang-haffner
HAZAR (ULAŞ HAZAR),World Fusion,Turkey,http://www.jazzmusicarchives.com/artist/hazar-ulas-hazar
PETER HORSFALL,Vocal Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/peter-horsfall
VASIL HADŽIMANOV,World Fusion / Post-Fusion Contemporary / Post Bop,Serbia,http://www.jazzmusicarchives.com/artist/vasil-hadzimanov
HABERECHT 4,Post-Fusion Contemporary,Germany,http://www.jazzmusicarchives.com/artist/haberecht-4
SADIK HAKIM,Bop,United States,http://www.jazzmusicarchives.com/artist/sadik-hakim
FLETCHER HENDERSON,Big Band / Swing,United States,http://www.jazzmusicarchives.com/artist/fletcher-henderson
LENORA ZENZALAI HELM,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/lenora-zenzalai-helm
JANA HERZEN,Pop/Art Song/Folk / Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/jana-herzen
DAVID HURLEY,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/david-hurley
FERNANDO HUERGO,Latin Jazz / Hard Bop / Big Band,Argentina,http://www.jazzmusicarchives.com/artist/fernando-huergo
VERONIKA HARCSA,Pop/Art Song/Folk / Vocal Jazz / Third Stream,Hungary,http://www.jazzmusicarchives.com/artist/veronika-harcsa
ADAM HOLZMAN,Fusion / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/adam-holzman
DAVID HUNGATE,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/david-hungate
"RICHARD ""GROOVE"" HOLMES",Soul Jazz / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/richard-groove-holmes
MARC HANNAFORD,Avant-Garde Jazz,Australia,http://www.jazzmusicarchives.com/artist/marc-hannaford
NANCY HARROW,Vocal Jazz / Exotica,United States,http://www.jazzmusicarchives.com/artist/nancy-harrow
MEKLIT HADERO,Pop/Art Song/Folk,Ethiopia,http://www.jazzmusicarchives.com/artist/meklit-hadero
JOEL HOEKSTRA,Jazz Related Rock / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/joel-hoekstra
RICHARD HARRIS,Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/richard-harris
BILLY HARPER,Post Bop / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/billy-harper
EDDIE HARRIS,Soul Jazz / Funk Jazz / RnB / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/eddie-harris
JONAS HELLBORG,Eclectic Fusion / Fusion / World Fusion,Sweden,http://www.jazzmusicarchives.com/artist/jonas-hellborg
HUMMUS CRISIS,Post Bop / Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/hummus-crisis
THEO HILL,Post Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/theo-hill
HIROSHIMA,Pop/Art Song/Folk / RnB,United States,http://www.jazzmusicarchives.com/artist/hiroshima
MARK HARVEY,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/mark-harvey
EDDIE HENDERSON,Post Bop / Fusion / Hard Bop / Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/eddie-henderson
LUTHER THOMAS HUMAN ARTS ENSEMBLE,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/human-arts-ensemble-luther-thomas
AL HAIG,Bop,United States,http://www.jazzmusicarchives.com/artist/al-haig
BILL (PIANO) HARRIS,Post Bop / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/bill-harris-piano
JIMMY HALPERIN,Post Bop,United States,http://www.jazzmusicarchives.com/artist/jimmy-halperin
ELIAS HASLANGER,Hard Bop / Soul Jazz / Post Bop,United States,http://www.jazzmusicarchives.com/artist/elias-haslanger
HOT SHIM SHAM ORCHESTRA,Big Band,United States,http://www.jazzmusicarchives.com/artist/hot-shim-sham-orchestra
HORST QUARTET,Avant-Garde Jazz,Finland,http://www.jazzmusicarchives.com/artist/horst-quartet
JAMES HALL,Third Stream / Post Bop,United States,http://www.jazzmusicarchives.com/artist/james-hall
WAYNE HENDERSON,RnB,United States,http://www.jazzmusicarchives.com/artist/wayne-henderson
HANSSON & KARLSSON,Jazz Related Rock,Sweden,http://www.jazzmusicarchives.com/artist/hansson-and-karlsson
GUY HATTON,Nu Jazz / Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/guy-hatton
JIMMY HASLIP,Fusion / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/jimmy-haslip
DANIEL HERSOG,Progressive Big Band,Canada,http://www.jazzmusicarchives.com/artist/daniel-hersog
JOHN HICKS,Post Bop / Hard Bop / Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/john-hicks
HIROMI,Fusion / Post-Fusion Contemporary / Third Stream / World Fusion / Jazz Related Soundtracks,Japan,http://www.jazzmusicarchives.com/artist/hiromi
THE HAGGIS HORNS,Funk / Funk Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/the-haggis-horns
HATFIELD AND THE NORTH,Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/hatfield-and-the-north
HOWARD UNIVERSITY JAZZ ENSEMBLE,Big Band / Progressive Big Band,United States,http://www.jazzmusicarchives.com/artist/howard-university-jazz-ensemble
KAORU HASHIMOTO,Fusion,Japan,http://www.jazzmusicarchives.com/artist/kaoru-hashimoto
TIGRAN ARATTA REBIRTH HAMASYAN'S,Fusion,Armenia,http://www.jazzmusicarchives.com/artist/aratta-rebirth
JASON HARNELL,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/jason-harnell
HAKUSHI HASEGAWA,Jazz Related Electronica/Hip-Hop,Japan,http://www.jazzmusicarchives.com/artist/hakushi-hasegawa
DALE HEAD,Jazz Related Rock / Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/dale-head
ZAC HARMON,Blues / RnB,United States,http://www.jazzmusicarchives.com/artist/zac-harmon
BENJAMIN HARRISON,RnB / Post Bop / Funk Jazz,Australia,http://www.jazzmusicarchives.com/artist/benjamin-harrison
HOUND DOG TAYLOR'S HAND,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/hound-dog-taylors-hand
HETTY AND THE JAZZATO BAND,Pop/Art Song/Folk,United Kingdom,http://www.jazzmusicarchives.com/artist/hetty-and-the-jazzato-band
TAMIR HENDELMAN,Post Bop,Israel,http://www.jazzmusicarchives.com/artist/tamir-hendelman
DRE HOČEVAR,Avant-Garde Jazz,Slovenia,http://www.jazzmusicarchives.com/artist/dre-hocevar
DENNIS HAKLAR,Fusion,United States,http://www.jazzmusicarchives.com/artist/dennis-haklar
JOHNNY HARTMAN,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/johnny-hartman
HIJAZ,World Fusion,Belgium,http://www.jazzmusicarchives.com/artist/hijaz
PETER HAND,Big Band,United States,http://www.jazzmusicarchives.com/artist/peter-hand
AGNIESZKA HEKIERT,Vocal Jazz,Poland,http://www.jazzmusicarchives.com/artist/agnieszka-hekiert
JOJI HIROTA,Jazz Related Rock,Japan,http://www.jazzmusicarchives.com/artist/joji-hirota
JASPER HØIBY,21st Century Modern / Post-Fusion Contemporary,Denmark,http://www.jazzmusicarchives.com/artist/jasper-høiby
BRET ATLAS REVOLT HIGGIN'S,World Fusion / Fusion,Canada,http://www.jazzmusicarchives.com/artist/bret-higgins-atlas-revolt
NATE HARASIM,RnB,United States,http://www.jazzmusicarchives.com/artist/nate-harasim
VAN HUNT,RnB,United States,http://www.jazzmusicarchives.com/artist/van-hunt
BILLY HIGGINS,Hard Bop / Bop,United States,http://www.jazzmusicarchives.com/artist/billy-higgins
THE HUGO SMOOTH BAND,Fusion,United States,http://www.jazzmusicarchives.com/artist/the-hugo-smooth-band
MEL HOLDER,Jazz Related Gospel,United States,http://www.jazzmusicarchives.com/artist/mel-holder
WILL HERRINGTON,Blues,United States,http://www.jazzmusicarchives.com/artist/will-herrington
HEXAGONAL,Fusion / African Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/hexagonal
ALEX HARDING,Avant-Garde Jazz / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/alex-harding
KEVIN HILDEBRANDT,Soul Jazz,United States,http://www.jazzmusicarchives.com/artist/kevin-hildebrandt
PAUL HANSON,Fusion,United States,http://www.jazzmusicarchives.com/artist/paul-hanson
JUKKA HAURU,Fusion,Finland,http://www.jazzmusicarchives.com/artist/jukka-hauru
FRED (HOUN) HO,Avant-Garde Jazz / Third Stream / Progressive Big Band / World Fusion,United States,http://www.jazzmusicarchives.com/artist/fred-ho-houn
GAVIN HARRISON,Jazz Related Rock / Fusion / Progressive Big Band,United Kingdom,http://www.jazzmusicarchives.com/artist/gavin-harrison
MOTOHIKO HINO,Fusion / Hard Bop / Avant-Garde Jazz / Post-Fusion Contemporary / Post Bop,Japan,http://www.jazzmusicarchives.com/artist/motohiko-hino
ART HODES,Dixieland / Blues / Original New Orleans Jazz,Ukraine,http://www.jazzmusicarchives.com/artist/art-hodes
DAVE HOFFMAN,Jazz Related Improv/Composition / Post-Fusion Contemporary / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/dave-hoffman
JÉRÉMY HABABOU,World Fusion,France,http://www.jazzmusicarchives.com/artist/jeremy-hababou
FRANÇOIS HOULE,Avant-Garde Jazz / 21st Century Modern / Post-Fusion Contemporary / Jazz Related Improv/Composition,Canada,http://www.jazzmusicarchives.com/artist/francois-houle
HULLYBOO,Jazz Related Rock,Norway,http://www.jazzmusicarchives.com/artist/hullyboo
YUYING HSU,Post Bop / Post-Fusion Contemporary / Jazz Related Improv/Composition,Taiwan,http://www.jazzmusicarchives.com/artist/yuying-hsu
PAUL HORN,World Fusion / Pop/Art Song/Folk / Jazz Related Improv/Composition / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/paul-horn
HONEST JOHN,Avant-Garde Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/honest-john
TARIK HASSAN,World Fusion,United States,http://www.jazzmusicarchives.com/artist/tarik-hassan
J C HIGGINBOTHAM,Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/j-c-higginbotham
BIG WALTER HORTON,Blues,United States,http://www.jazzmusicarchives.com/artist/big-walter-horton
GUNTER HAMPEL,Avant-Garde Jazz,Germany,http://www.jazzmusicarchives.com/artist/gunter-hampel
FAREED HAQUE,World Fusion / Post Bop / Fusion / Third Stream,United States,http://www.jazzmusicarchives.com/artist/fareed-haque
HELEN HUMES,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/helen-humes
OLLIE HOWELL,Post-Fusion Contemporary,United Kingdom,http://www.jazzmusicarchives.com/artist/ollie-howell
NICK HAKIM,RnB,United States,http://www.jazzmusicarchives.com/artist/nick-hakim(united-states)
JAN GUNNAR HOFF,Post-Fusion Contemporary / Fusion,Norway,http://www.jazzmusicarchives.com/artist/jan-gunnar-hoff
ALEJANDRO HERRERA,Fusion,Argentina,http://www.jazzmusicarchives.com/artist/alejandro-herrera
THE HIPPY BOYS,Dub/Ska/Reggae,Jamaica,http://www.jazzmusicarchives.com/artist/the-hippy-boys
MILT HINTON,Swing / Big Band,United States,http://www.jazzmusicarchives.com/artist/milt-hinton
LENA HORNE,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/lena-horne
SIRIL MALMEDAL HAUGE,Pop/Art Song/Folk / Vocal Jazz,Norway,http://www.jazzmusicarchives.com/artist/siril-malmedal-hauge
DIANE HUBKA,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/diane-hubka
GARY HONOR,RnB,Australia,http://www.jazzmusicarchives.com/artist/gary-honor
CORCORAN HOLT,World Fusion,United States,http://www.jazzmusicarchives.com/artist/corcoran-holt
THE HOT 8 BRASS BAND,Funk Jazz / Original New Orleans Jazz / Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/the-hot-8-brass-band
ANDY HAMILTON,World Fusion / Post Bop,Jamaica,http://www.jazzmusicarchives.com/artist/andy-hamilton
LENNY HAYTON,Jazz Related Soundtracks / Exotica,United States,http://www.jazzmusicarchives.com/artist/lenny-hayton
HAMPSHIRE AND FOAT,Nu Jazz / Jazz Related Soundtracks,United Kingdom,http://www.jazzmusicarchives.com/artist/hampshire-and-foat
HOUSE OF WATERS,World Fusion,United States,http://www.jazzmusicarchives.com/artist/house-of-waters
JIHEE HEO,Post Bop / 21st Century Modern,Korea,http://www.jazzmusicarchives.com/artist/jihee-heo
STU HARRISON,Hard Bop,Canada,http://www.jazzmusicarchives.com/artist/stu-harrison
JAMES HUNTER,RnB,United Kingdom,http://www.jazzmusicarchives.com/artist/james-hunter
ALEX HILL,Classic (1920s) Jazz,United States,http://www.jazzmusicarchives.com/artist/alex-hill
PHIL HAYNES,Avant-Garde Jazz / Eclectic Fusion / Post Bop / Third Stream / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/phil-haynes
STEPHEN HAYNES,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/stephen-haynes
RICHARD HALLEBEEK,Fusion,Netherlands,http://www.jazzmusicarchives.com/artist/richard-hallebeek
CARLOS HENRIQUEZ,Latin Jazz / Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/carlos-henriquez
SEAN HICKE,Post Bop,United States,http://www.jazzmusicarchives.com/artist/sean-hicke
HYESEON JAZZ ORCHESTRA HONG,Progressive Big Band,United States,http://www.jazzmusicarchives.com/artist/hyeseon-hong-jazz-orchestra
MATT HALL,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/matt-hall
ALAN HAMPTON,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/alan-hampton
GAËL HORELLOU,Hard Bop / World Fusion / Vocal Jazz / Soul Jazz / African Fusion,France,http://www.jazzmusicarchives.com/artist/gael-horellou
TED HEATH,Big Band / Exotica / Bossa Nova,United Kingdom,http://www.jazzmusicarchives.com/artist/ted-heath
HILDE HEFTE,Vocal Jazz / Pop/Art Song/Folk,Norway,http://www.jazzmusicarchives.com/artist/hilde-hefte
DYLAN HOWE,Hard Bop / Third Stream / Post Bop / Nu Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/dylan-howe
MICHÈLE HENDRICKS,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/michele-hendricks
HYPERCOLOR,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/hypercolor
HEAVYSHIFT,Acid Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/heavyshift
JOE HENDERSON,Hard Bop / Fusion / Post Bop / Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/joe-henderson
WAYNE HORVITZ,Eclectic Fusion / Avant-Garde Jazz / Post-Fusion Contemporary / Third Stream / Jazz Related Soundtracks / Progressive Big Band / Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/wayne-horvitz
GENE HARRIS,Soul Jazz / RnB / Big Band,United States,http://www.jazzmusicarchives.com/artist/gene-harris
GEORGE HESS,Fusion,United States,http://www.jazzmusicarchives.com/artist/george-hess
STEFON HARRIS,World Fusion / Progressive Big Band / Post-Fusion Contemporary / Post Bop / Latin Jazz / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/stefon-harris
ERIC HARGETT,Soul Jazz,United States,http://www.jazzmusicarchives.com/artist/eric-hargett
MICHAEL HEDGES,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/michael-hedges
HAIRY BONES,Avant-Garde Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/hairy-bones
VINCENT HERRING,Hard Bop / Soul Jazz / Bossa Nova / Bop,United States,http://www.jazzmusicarchives.com/artist/vincent-herring
JARED HALL,Post Bop,United States,http://www.jazzmusicarchives.com/artist/jared-hall
CONNIE HAN,Post Bop,United States,http://www.jazzmusicarchives.com/artist/connie-han
JUSTIN HURWITZ,Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/justin-hurwitz
CYNTHIA HILTS,21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/cynthia-hilts
HUGO HEREDIA,Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/hugo-heredia
VINCENT HOUDIJK,Fusion,Netherlands,http://www.jazzmusicarchives.com/artist/vincent-houdijk
THE HELIOCENTRICS,Jazz Related Improv/Composition / Eclectic Fusion / Acid Jazz / Jazz Related Soundtracks / Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/the-heliocentrics
HELIO PARALLAX,Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/helio-parallax
FLORIAN HOEFNER,Post-Fusion Contemporary / Post Bop / Fusion,Germany,http://www.jazzmusicarchives.com/artist/florian-hoefner
LAURENCE HOBGOOD,Post Bop / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/laurence-hobgood
BILL HENDERSON,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/bill-henderson
HOTEL FURY,Nu Jazz,France,http://www.jazzmusicarchives.com/artist/hotel-fury
STEVE HOROWITZ,21st Century Modern / Third Stream / Nu Jazz / Jazz Related Soundtracks / Eclectic Fusion / Avant-Garde Jazz / Fusion / Jazz Related Improv/Composition / Jazz Related Electronica/Hip-Hop / Hard Bop / Exotica,United States,http://www.jazzmusicarchives.com/artist/steve-horowitz(united-states)
JACK HYLTON,Big Band / Pop/Art Song/Folk / Jazz Related Soundtracks,United Kingdom,http://www.jazzmusicarchives.com/artist/jack-hylton
HUSH POINT,Post Bop,United States,http://www.jazzmusicarchives.com/artist/hush-point
TONINHO HORTA,Latin Jazz / Bossa Nova,Brazil,http://www.jazzmusicarchives.com/artist/toninho-horta
BENJAMIN HERMAN,Post-Fusion Contemporary / Eclectic Fusion / Hard Bop / Jazz Related Soundtracks / Pop/Art Song/Folk / Nu Jazz / Jazz Related Rock / Funk Jazz / Exotica / Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/benjamin-herman
SASAKI - SEKINE TOSHIYUKI QUARTET HIDETO,Hard Bop,Japan,http://www.jazzmusicarchives.com/artist/sasaki-hideto-sekine-toshiyuki-quartet
PAUL HEMMINGS,Pop/Art Song/Folk / Soul Jazz / Post-Fusion Contemporary / Eclectic Fusion / Blues,United States,http://www.jazzmusicarchives.com/artist/paul-hemmings
THE HUB,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/the-hub
WILLIE HENDERSON,Funk,United States,http://www.jazzmusicarchives.com/artist/willie-henderson
JEFF HERR,Fusion,Luxembourg,http://www.jazzmusicarchives.com/artist/jeff-herr
LIN HALLIDAY,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/lin-halliday
HOT CLUB OF NEW ORLEANS,Swing,United States,http://www.jazzmusicarchives.com/artist/hot-club-of-new-orleans
OLE KOCK HANSEN,Post-Fusion Contemporary / Progressive Big Band / Post Bop,Denmark,http://www.jazzmusicarchives.com/artist/ole-kock-hansen
GREG HATZA,Soul Jazz / World Fusion,United States,http://www.jazzmusicarchives.com/artist/greg-hatza
COLIN HOPKINS,Post-Fusion Contemporary,Australia,http://www.jazzmusicarchives.com/artist/colin-hopkins
BERTHA HOPE,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/bertha-hope
JOHN LEE HOOKER,Blues,United States,http://www.jazzmusicarchives.com/artist/john-lee-hooker
PAT HALL,Post Bop / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/pat-hall
JAZZMEIA HORN,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/jazzmeia-horn
KEIJI HAINO,Jazz Related Improv/Composition / Jazz Related Electronica/Hip-Hop,Japan,http://www.jazzmusicarchives.com/artist/keiji-haino
SUE HALLORAN,Vocal Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/sue-halloran
ISAAC HAYES,RnB / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/isaac-hayes
JULES HAY,Latin Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/jules-hay
LOUIS HERIVEAUX,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/louis-heriveaux
KEVIN HALPORN,Nu Jazz,Argentina,http://www.jazzmusicarchives.com/artist/kevin-halporn
RED HOLLOWAY,Soul Jazz / Bop,United States,http://www.jazzmusicarchives.com/artist/red-holloway
DAVE HILL,Post-Fusion Contemporary / Fusion,United States,http://www.jazzmusicarchives.com/artist/dave-hill
CARLA HELMBRECHT,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/carla-helmbrecht
GREGOR HILDEN,Blues,Germany,http://www.jazzmusicarchives.com/artist/gregor-hilden
JAMES HARMAN,Blues,United States,http://www.jazzmusicarchives.com/artist/james-harman
HANAMI,21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/hanami
THE HEATH BROTHERS,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/the-heath-brothers
MAKIKO HIRABAYASHI,21st Century Modern / Post-Fusion Contemporary / Post Bop,Japan,http://www.jazzmusicarchives.com/artist/makiko-hirabayashi
WOODY HERMAN,Big Band / Swing / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/woody-herman
HONEY EAR TRIO,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/honey-ear-trio
GAZ HUGHES,Hard Bop,United Kingdom,http://www.jazzmusicarchives.com/artist/gaz-hughes
JENNIFER HALL,Cool Jazz,United States,http://www.jazzmusicarchives.com/artist/jennifer-hall
GUNNAR HALLE,Nu Jazz,Norway,http://www.jazzmusicarchives.com/artist/gunnar-halle
LOSTON HARRIS,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/loston-harris
KEVIN HAYS,Post Bop / Hard Bop / Third Stream / Post-Fusion Contemporary / World Fusion / Vocal Jazz / RnB / African Fusion,United States,http://www.jazzmusicarchives.com/artist/kevin-hays
MONK HIGGINS,RnB / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/monk-higgins
MAJOR HOLLEY,Swing,United States,http://www.jazzmusicarchives.com/artist/major-holley
JON HENDRICKS,Vocal Jazz / Bossa Nova,United States,http://www.jazzmusicarchives.com/artist/jon-hendricks
JACK HAMMOND,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/jack-hammond
HOT BUTTERED RHYTHM,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/hot-buttered-rhythm
KIRSTI HUKE,Pop/Art Song/Folk,Norway,http://www.jazzmusicarchives.com/artist/kirsti-huke
EARL HOOKER,Blues,United States,http://www.jazzmusicarchives.com/artist/earl-hooker
HEADLESS HOUSEHOLD,Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/headless-household
RICK HOWARD,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/rick-howard
STINA HELLBERG AGBACK,Post-Fusion Contemporary,Sweden,http://www.jazzmusicarchives.com/artist/stina-hellberg-agback
JON HISEMAN,Fusion / Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/jon-hiseman
HOLOGRAM,Fusion,Croatia,http://www.jazzmusicarchives.com/artist/hologram
JAKE HERTZOG,Fusion / Third Stream,United States,http://www.jazzmusicarchives.com/artist/jake-hertzog
SLIDE HAMPTON,Bop / Big Band / Hard Bop / Latin Jazz,United States,http://www.jazzmusicarchives.com/artist/slide-hampton
NEAL HEFTI,Third Stream / Pop/Art Song/Folk / Big Band,United States,http://www.jazzmusicarchives.com/artist/neal-hefti
HELLMUT HATTLER,RnB,Germany,http://www.jazzmusicarchives.com/artist/hellmut-hattler
DARRYL HARPER,Third Stream / Post Bop,United States,http://www.jazzmusicarchives.com/artist/darryl-harper
SIGURD HOLE,World Fusion / Jazz Related Improv/Composition,Norway,http://www.jazzmusicarchives.com/artist/sigurd-hole
HOBBY HORSE,Eclectic Fusion,Italy,http://www.jazzmusicarchives.com/artist/hobby-horse
JO HARROP,Vocal Jazz / Pop/Art Song/Folk,United Kingdom,http://www.jazzmusicarchives.com/artist/jo-harrop
