artist,genre,country,url
URBAN GYPSY QUARTET,Latin Jazz,Australia,http://www.jazzmusicarchives.com/artist/urban-gypsy-quartet
US3,Jazz Related Electronica/Hip-Hop,United Kingdom,http://www.jazzmusicarchives.com/artist/us3
TUOMO UUSITALO,Post Bop / Hard Bop,Finland,http://www.jazzmusicarchives.com/artist/tuomo-uusitalo
UNSCHOOLED,Jazz Related Improv/Composition,United Kingdom,http://www.jazzmusicarchives.com/artist/unschooled
UNIVERSITY OF TORONTO JAZZ ORCHESTRA,Progressive Big Band / Big Band,Canada,http://www.jazzmusicarchives.com/artist/university-of-toronto-jazz-orchestra
URBEM,Latin Jazz,Brazil,http://www.jazzmusicarchives.com/artist/urbem
UNDERWARDS,Eclectic Fusion,Australia,http://www.jazzmusicarchives.com/artist/underwards
URBAN NOMAD,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/urban-nomad
STEIN URHEIM,Jazz Related Improv/Composition,Norway,http://www.jazzmusicarchives.com/artist/stein-urheim
USISKIN / OLIVER DUO,Avant-Garde Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/usiskin-oliver-duo
DIEGO URCOLA,Post-Fusion Contemporary / Latin Jazz,Argentina,http://www.jazzmusicarchives.com/artist/diego-urcola
OSCAR UTTERSTROM,Nu Jazz,Sweden,http://www.jazzmusicarchives.com/artist/oscar-utterstrom
KAZUTOKI UMEZU,Eclectic Fusion / Avant-Garde Jazz / Jazz Related Improv/Composition / Hard Bop,Japan,http://www.jazzmusicarchives.com/artist/kazutoki-umezu
UNITED FUTURE ORGANIZATION,Jazz Related Electronica/Hip-Hop,Multi-National,http://www.jazzmusicarchives.com/artist/united-future-organization
UPTOWN JAZZ TENTET,Progressive Big Band,United States,http://www.jazzmusicarchives.com/artist/uptown-jazz-tentet
URBAN KNIGHTS,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/urban-knights
UNITED SHADES OF ARTISTRY,Fusion,United States,http://www.jazzmusicarchives.com/artist/united-shades-of-artistry
UNITED VIBRATIONS,African Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/united-vibrations
UNWIND,Post-Fusion Contemporary,New Zealand,http://www.jazzmusicarchives.com/artist/unwind
UNDISCOVERED TELEVISION QUARTET,Post-Fusion Contemporary,United Kingdom,http://www.jazzmusicarchives.com/artist/undiscovered-television-quartet
U. T. GANDHI,World Fusion,Italy,http://www.jazzmusicarchives.com/artist/u-t-gandhi
HANS ULRIK,Post Bop / Post-Fusion Contemporary / Latin Jazz / World Fusion / Third Stream / Pop/Art Song/Folk / Nu Jazz / Hard Bop / Fusion / Eclectic Fusion,Denmark,http://www.jazzmusicarchives.com/artist/hans-ulrik
