artist,genre,country,url
THREE ZVO (3ZVO),Nu Jazz,Germany,http://www.jazzmusicarchives.com/artist/three-zvo-3zvo
NOBUKI TAKAMEN,Hard Bop / Post-Fusion Contemporary,Japan,http://www.jazzmusicarchives.com/artist/nobuki-takamen
KID THOMAS,Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/kid-thomas
ODED TZUR,World Fusion / Post-Fusion Contemporary,Israel,http://www.jazzmusicarchives.com/artist/oded-tzur
TWELVES,Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/twelves
TRIO MANOUCHE,Swing,United Kingdom,http://www.jazzmusicarchives.com/artist/trio-manouche
RAINER TEMPEL,Progressive Big Band / Post-Fusion Contemporary / Post Bop / Fusion,Germany,http://www.jazzmusicarchives.com/artist/rainer-tempel
THREE WISE MONKEYS,Jazz Related Rock,Australia,http://www.jazzmusicarchives.com/artist/three-wise-monkeys
BRAD TURNER,Post Bop / Hard Bop / Eclectic Fusion,Canada,http://www.jazzmusicarchives.com/artist/brad-turner
JOE TARTO,Classic (1920s) Jazz,United States,http://www.jazzmusicarchives.com/artist/joe-tarto
SONNY AND MCGHEE TERRY,Blues / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/sonny-terry-and-brownie-mcghee
MARCELLO TESTA,Post-Fusion Contemporary / Nu Jazz,Italy,http://www.jazzmusicarchives.com/artist/marcello-testa
WAYNE TUCKER,Post Bop,United States,http://www.jazzmusicarchives.com/artist/wayne-tucker
NICK TRAVIS,Bop,United States,http://www.jazzmusicarchives.com/artist/nick-travis
PAUL (SAXOPHONE) TAYLOR,Pop/Art Song/Folk / RnB,United States,http://www.jazzmusicarchives.com/artist/paul-taylor-saxophone
CLIFFORD THORNTON,Avant-Garde Jazz / World Fusion,United States,http://www.jazzmusicarchives.com/artist/clifford-thornton
SUSAN TOBOCMAN,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/susan-tobocman
LOU TAVANO,Vocal Jazz / Pop/Art Song/Folk,France,http://www.jazzmusicarchives.com/artist/lou-tavano
TIN PAN,Exotica,United States,http://www.jazzmusicarchives.com/artist/tin-pan
ALLEN TOUSSAINT,RnB / Original New Orleans Jazz,United States,http://www.jazzmusicarchives.com/artist/allen-toussaint
ANGIOLO TAROCCHI,Progressive Big Band,Italy,http://www.jazzmusicarchives.com/artist/angiolo-tarocchi
GIANLUIGI TROVESI,Avant-Garde Jazz / Third Stream / Post-Fusion Contemporary / World Fusion / 21st Century Modern,Italy,http://www.jazzmusicarchives.com/artist/gianluigi-trovesi
TFATFY,Fusion,Greece,http://www.jazzmusicarchives.com/artist/tfatfy
TENDERLONIOUS,Jazz Related Electronica/Hip-Hop / Fusion / World Fusion / Post Bop / Funk Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/tenderlonious
PAUL (PIANO) TAYLOR,Post-Fusion Contemporary / Jazz Related Improv/Composition / 21st Century Modern,United Kingdom,http://www.jazzmusicarchives.com/artist/paul-taylor-piano
TRIO MONTMARTRE,Post Bop / Post-Fusion Contemporary / Latin Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/trio-montmartre-niels-lan-doky-jazz-trio
BRIAN TARQUIN,RnB / Pop/Art Song/Folk / Jazz Related Rock / Jazz Related Electronica/Hip-Hop / Fusion,United States,http://www.jazzmusicarchives.com/artist/brian-tarquin
THIS ONENESS,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/this-oneness
THREEOLOGY (3OLOGY),Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/3ology
THUNKFISH,Eclectic Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/thunkfish
TORTOISE,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/tortoise
TOG,Jazz Related Rock,Norway,http://www.jazzmusicarchives.com/artist/tog
TROKUT,Nu Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/trokut
YOSVANY TERRY,Afro-Cuban Jazz / Latin Jazz,Cuba,http://www.jazzmusicarchives.com/artist/yosvany-terry
PAOLO TOFANI,Jazz Related Improv/Composition / Jazz Related Rock,Italy,http://www.jazzmusicarchives.com/artist/paolo-tofani
TRIO WORK,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/trio-work
CSABA TÓTH BAGI,World Fusion / RnB / Pop/Art Song/Folk / Jazz Related Rock / Fusion,Serbia,http://www.jazzmusicarchives.com/artist/csaba-toth-bagi
LAO TIZER,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/lao-tizer
NORRIS TURNEY,Swing,United States,http://www.jazzmusicarchives.com/artist/norris-turney
ROBERTO TORRES,Afro-Cuban Jazz,Cuba,http://www.jazzmusicarchives.com/artist/roberto-torres
TOTO BONA LOKUA,World Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/toto-bona-lokua
THUNDERCAT,RnB,United States,http://www.jazzmusicarchives.com/artist/thundercat
TRIO EAST,Post Bop / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/trio-east
SARAH TANDY,Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/sarah-tandy
TOPAZ,Acid Jazz / Fusion / Dub/Ska/Reggae,United States,http://www.jazzmusicarchives.com/artist/topaz
TRANSATLANTIC FIVE (NATE WOOLEY - KEN VANDERMARK - CHRISTOPHER DELL - CHRISTIAN RAMOND - KLAUS KUGEL),Avant-Garde Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/transatlantic-five-nate-wooley-ken-vandermark-christopher-dell-christian-ramond-klaus-kugel
TOMMY TURRENTINE,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/tommy-turrentine
HERBIE TSOAELI,African Fusion,South Africa,http://www.jazzmusicarchives.com/artist/herbie-tsoaeli
THIRD RAIL,Fusion / Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/third-rail
TIPICA 73,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/tipica-73
KRISTIAN TERZIĆ,Fusion,Croatia,http://www.jazzmusicarchives.com/artist/kristian-terzic
CLAUDE TCHAMITCHIAN,Third Stream / 21st Century Modern / World Fusion / Post-Fusion Contemporary / Jazz Related Improv/Composition,France,http://www.jazzmusicarchives.com/artist/claude-tchamitchian
THREEDIVAS / 3DIVAS,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/3divas
TIME FOR THREE,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/time-for-three
HENRI TEXIER,World Fusion / Post Bop / Fusion / Nu Jazz / Jazz Related Soundtracks / Jazz Related Electronica/Hip-Hop,France,http://www.jazzmusicarchives.com/artist/henri-texier
DAN TEPFER,Post-Fusion Contemporary / Third Stream / Post Bop / Avant-Garde Jazz / 21st Century Modern,France,http://www.jazzmusicarchives.com/artist/dan-tepfer
ALPHONSO TRENT,Big Band,United States,http://www.jazzmusicarchives.com/artist/alphonso-trent
TROUT CAKE,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/trout-cake
TEXEL,Jazz Related Rock,Denmark,http://www.jazzmusicarchives.com/artist/texel
RICHARD TABNIK,Post Bop,United States,http://www.jazzmusicarchives.com/artist/richard-tabnik
ERENA TERAKUBO,Hard Bop,Japan,http://www.jazzmusicarchives.com/artist/erena-terakubo
COLIN TOWNS,Jazz Related Soundtracks / Progressive Big Band / Vocal Jazz / Jazz Related Rock,United Kingdom,http://www.jazzmusicarchives.com/artist/colin-towns
MIKE TRIO TELESMANICK,Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/mike-telesmanick-trio
