artist,genre,country,url
CECIL GANT,Boogie Woogie Piano,United States,http://www.jazzmusicarchives.com/artist/cecil-gant
THE GNOSTIC TRIO,Third Stream / Jazz Related Improv/Composition / World Fusion,United States,http://www.jazzmusicarchives.com/artist/the-gnostic-trio
TAL GAMLIELI,World Fusion,Israel,http://www.jazzmusicarchives.com/artist/tal-gamlieli
VINCE GUARALDI,Cool Jazz / Jazz Related Soundtracks / Latin Jazz / Pop/Art Song/Folk / Bossa Nova,United States,http://www.jazzmusicarchives.com/artist/vince-guaraldi
RAYFORD GRIFFIN,RnB / Fusion,United States,http://www.jazzmusicarchives.com/artist/rayford-griffin
BOB GINGERY,Fusion,United States,http://www.jazzmusicarchives.com/artist/bob-gingery
JEAN GOLDKETTE,Big Band,Greece,http://www.jazzmusicarchives.com/artist/jean-goldkette
HEINZ GEISSER,Avant-Garde Jazz,Switzerland,http://www.jazzmusicarchives.com/artist/heinz-geisser
GORMUSIK,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/gormusik
VINCENT GARDNER,Hard Bop / Bop,United States,http://www.jazzmusicarchives.com/artist/vincent-gardner(not-set)
DAVID GARFIELD,Post-Fusion Contemporary / Pop/Art Song/Folk / Fusion / Latin Rock/Soul / Jazz Related Soundtracks / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/david-garfield
BEBEL GILBERTO,Bossa Nova / Pop/Art Song/Folk / Jazz Related Electronica/Hip-Hop,United States,http://www.jazzmusicarchives.com/artist/bebel-gilberto
WILL GLASER,21st Century Modern / Jazz Related Improv/Composition,United Kingdom,http://www.jazzmusicarchives.com/artist/will-glaser
MAX GRUNHARD,Hard Bop,Australia,http://www.jazzmusicarchives.com/artist/max-grunhard
"WILTON ""BOGEY"" GAYNAIR",Hard Bop,Jamaica,http://www.jazzmusicarchives.com/artist/wilton-bogey-gaynair
GIRLS IN AIRPORTS,Nu Jazz,Denmark,http://www.jazzmusicarchives.com/artist/girls-in-airports
REUBEN GINGRICH,Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/reuben-gingrich
MAURIZIO GRANDINETTI,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/maurizio-grandinetti
ULRICH GUMPERT,Avant-Garde Jazz / Third Stream / Jazz Related Soundtracks,Germany,http://www.jazzmusicarchives.com/artist/ulrich-gumpert
THE GREYBOY ALLSTARS,Acid Jazz / Funk Jazz / Jazz Related Soundtracks,United States,http://www.jazzmusicarchives.com/artist/the-greyboy-allstars
GRANDMASTER FLASH,Jazz Related Electronica/Hip-Hop,Barbados,http://www.jazzmusicarchives.com/artist/grandmaster-flash
DUSKO GOYKOVICH,Cool Jazz / Hard Bop / Big Band / Post Bop / Pop/Art Song/Folk / Jazz Related Soundtracks / World Fusion,Bosnia and Herzegovina,http://www.jazzmusicarchives.com/artist/dusko-goykovich
GIORGIO GASLINI,Avant-Garde Jazz / Jazz Related Soundtracks / Third Stream / Progressive Big Band / Post Bop / Pop/Art Song/Folk,Italy,http://www.jazzmusicarchives.com/artist/giorgio-gaslini
STAN GETZ,Cool Jazz / Bop / Bossa Nova / Post Bop / Latin Jazz / Jazz Related Soundtracks / Hard Bop / Big Band,United States,http://www.jazzmusicarchives.com/artist/stan-getz
HENRI GUÉDON,Afro-Cuban Jazz / World Fusion / Third Stream,Martinique,http://www.jazzmusicarchives.com/artist/henri-guedon
DAVID GOLOSCHEKIN,Swing / Vocal Jazz / Hard Bop / Pop/Art Song/Folk / Exotica,Russia,http://www.jazzmusicarchives.com/artist/david-goloschekin
VINCENT GAGNON,Hard Bop,Canada,http://www.jazzmusicarchives.com/artist/vincent-gagnon
ERROLL GARNER,Swing / Jazz Related Soundtracks / Hard Bop / Bop,United States,http://www.jazzmusicarchives.com/artist/erroll-garner
STU GOLDBERG,Post-Fusion Contemporary / World Fusion / Third Stream / Post Bop / Jazz Related Improv/Composition / Fusion,United States,http://www.jazzmusicarchives.com/artist/stu-goldberg
GREAT VOICES OF HARLEM,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/great-voices-of-harlem
FRANK GAMBALE,Fusion / RnB / Pop/Art Song/Folk,Australia,http://www.jazzmusicarchives.com/artist/frank-gambale
ZACHARY GVIRTZMAN,21st Century Modern / Third Stream / Nu Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/zachary-gvirtzman-zac-gvi
SLIM GAILLARD,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/slim-gaillard
RHIANNON GIDDENS,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/rhiannon-giddens
MATTHEW GARRISON,Eclectic Fusion / Dub/Ska/Reggae,United States,http://www.jazzmusicarchives.com/artist/matthew-garrison
GIS MAJ ES,Fusion,Serbia,http://www.jazzmusicarchives.com/artist/gis-maj-es
WAYNE GOINS,Hard Bop / Blues,United States,http://www.jazzmusicarchives.com/artist/wayne-goins
STÉPHANE GRAPPELLI,Swing / Jazz Related Soundtracks / Latin Jazz / Hard Bop / Fusion,France,http://www.jazzmusicarchives.com/artist/stephane-grappelli
JEFF GUTHERY,Third Stream,United States,http://www.jazzmusicarchives.com/artist/jeff-guthery
THÉO GIRARD,Nu Jazz,France,http://www.jazzmusicarchives.com/artist/theo-girard
PHILIP GIBBS,Jazz Related Improv/Composition,United Kingdom,http://www.jazzmusicarchives.com/artist/philip-gibbs
PAUL GRABOWSKY,Post Bop / Jazz Related Soundtracks / Pop/Art Song/Folk / Eclectic Fusion / World Fusion / Vocal Jazz / Post-Fusion Contemporary / 21st Century Modern,Papua new Guinea,http://www.jazzmusicarchives.com/artist/paul-grabowsky
MICK GOODRICK,Post Bop / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/mick-goodrick
VITOR GONÇALVES,Post Bop,Brazil,http://www.jazzmusicarchives.com/artist/vitor-goncalves
