artist,genre,country,url
DEREK MENCHAN,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/derek-menchan
SARAH JANE MORRIS,Pop/Art Song/Folk / RnB,United Kingdom,http://www.jazzmusicarchives.com/artist/sarah-jane-morris
MANZANERA & MACKAY,Jazz Related Rock / Pop/Art Song/Folk / Nu Jazz,United Kingdom,http://www.jazzmusicarchives.com/artist/manzanera-and-mackay
SARAH MORROW,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/sarah-morrow
JUSTIN MORELL,Post Bop / Third Stream / Post-Fusion Contemporary / Fusion,United States,http://www.jazzmusicarchives.com/artist/justin-morell
MARY ANN MCCALL,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/mary-ann-mccall
RADOMIR MIHAJLOVIĆ,Fusion / Jazz Related Soundtracks,Serbia,http://www.jazzmusicarchives.com/artist/radomir-mihajlovic
MACIEJ MALEŃCZUK,Pop/Art Song/Folk / Jazz Related Rock,Poland,http://www.jazzmusicarchives.com/artist/maciej-malenczuk
CARMEN MCRAE,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/carmen-mcrae
MARILYN MAYE,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/marilyn-maye
MIKE MARSHALL,Jazz Related Improv/Composition / Post-Fusion Contemporary / Pop/Art Song/Folk / Latin Jazz / Third Stream,United States,http://www.jazzmusicarchives.com/artist/mike-marshall
LUCKY MILLINDER,Jump Blues,United States,http://www.jazzmusicarchives.com/artist/lucky-millinder
MARGINAL CONSORT,Jazz Related Improv/Composition,Japan,http://www.jazzmusicarchives.com/artist/marginal-consort
MONOBODY,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/monobody
ETIENNE MBAPPE,African Fusion / World Fusion / Fusion,Cameroon,http://www.jazzmusicarchives.com/artist/etienne-mbappe
KEB' MO',Blues / RnB / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/keb-mo
LENNY MARCUS,Post Bop / RnB / Post-Fusion Contemporary / Pop/Art Song/Folk / Hard Bop / Avant-Garde Jazz / Vocal Jazz / Third Stream / Blues,United States,http://www.jazzmusicarchives.com/artist/lenny-marcus
FAYE MIRAVITE,Vocal Jazz,Philippines,http://www.jazzmusicarchives.com/artist/faye-miravite
MONOGLOT,Eclectic Fusion / Nu Jazz,Switzerland,http://www.jazzmusicarchives.com/artist/monoglot
METAK ZA ZLIKOVCA,Jazz Related Rock,Serbia,http://www.jazzmusicarchives.com/artist/metak-za-zlikovca
RENÉ MCLEAN,World Fusion / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/rene-mclean
BIG JAY MCNEELY,RnB / Blues,United States,http://www.jazzmusicarchives.com/artist/big-jay-mcneely
FRANK MACCHIA,Exotica / Third Stream / Fusion / RnB / Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/frank-macchia
HERMON MEHARI,Nu Jazz / Eclectic Fusion / African Fusion / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/hermon-mehari
FILIPE MELO,Cool Jazz,Portugal,http://www.jazzmusicarchives.com/artist/filipe-melo
CARLO MOMBELLI,Eclectic Fusion / Fusion,South Africa,http://www.jazzmusicarchives.com/artist/carlo-mombelli
CAVA MENZIES,Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/cava-menzies
MOSHULU,Fusion,United States,http://www.jazzmusicarchives.com/artist/moshulu
JUNIE MORRISON,Funk / RnB,United States,http://www.jazzmusicarchives.com/artist/junie-morrison
HAFTOR MEDBØE,Post-Fusion Contemporary / Pop/Art Song/Folk / Nu Jazz,Norway,http://www.jazzmusicarchives.com/artist/haftor-medbøe
BILLY AND MARY MACK,Blues,United States,http://www.jazzmusicarchives.com/artist/billy-and-mary-mack
RAUL MIDÓN,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/raul-midon
BILLY MINTZ,Post Bop / Progressive Big Band / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/billy-mintz
STEVE MILLION,Hard Bop / Vocal Jazz / Post-Fusion Contemporary / Post Bop,United States,http://www.jazzmusicarchives.com/artist/steve-million
M-LAW AND THE PROPHETS OF JAZZ,RnB,United States,http://www.jazzmusicarchives.com/artist/m-law-and-the-prophets-of-jazz
JOSÉ MANGUAL JR.,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/jose-mangual-jr
LOUIS MAZETIER,Stride Piano,France,http://www.jazzmusicarchives.com/artist/louis-mazetier
TURK MURPHY,Dixieland / Ragtime,United States,http://www.jazzmusicarchives.com/artist/turk-murphy
NICOLE MITCHELL,Avant-Garde Jazz / Jazz Related Improv/Composition / Third Stream / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/nicole-mitchell
MONKEY PLOT,Jazz Related Improv/Composition,Norway,http://www.jazzmusicarchives.com/artist/monkey-plot
ANTHONY MOLINARO,Third Stream / Post-Fusion Contemporary,United States,http://www.jazzmusicarchives.com/artist/anthony-molinaro
MOTHER FUNK CONSPIRACY,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/mother-funk-conspiracy
THE METER MEN,Funk Jazz,United States,http://www.jazzmusicarchives.com/artist/the-meter-men
BUBBER MILEY,Classic (1920s) Jazz,United States,http://www.jazzmusicarchives.com/artist/bubber-miley
CHRIS MCNULTY,Vocal Jazz,Australia,http://www.jazzmusicarchives.com/artist/chris-mcnulty
MARILYN MAZUR,Avant-Garde Jazz / Post-Fusion Contemporary / World Fusion / Progressive Big Band / Fusion,United States,http://www.jazzmusicarchives.com/artist/marilyn-mazur
MUSIC REVELATION ENSEMBLE,Eclectic Fusion,United States,http://www.jazzmusicarchives.com/artist/music-revelation-ensemble
TARUS MATEEN,Nu Jazz,United States,http://www.jazzmusicarchives.com/artist/tarus-mateen
MUTINY,Funk,United States,http://www.jazzmusicarchives.com/artist/mutiny
CLAUDIO MEDEIROS,Pop/Art Song/Folk / Fusion,Brazil,http://www.jazzmusicarchives.com/artist/claudio-medeiros
RITA MARIE,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/rita-marie
SAMMY & THE CONGREGATION MILLER,Soul Jazz / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/sammy-miller-and-the-congregation
MUSIC SOUP,Hard Bop,Greece,http://www.jazzmusicarchives.com/artist/music-soup
ALEX MAKSYMIW,Eclectic Fusion,Canada,http://www.jazzmusicarchives.com/artist/alex-maksymiw
MATTY MALNECK,Big Band,United States,http://www.jazzmusicarchives.com/artist/matty-malneck
MERKABAH,Jazz Related Rock,Poland,http://www.jazzmusicarchives.com/artist/merkabah
