artist,genre,country,url
AL COHN,Bop / Cool Jazz / Big Band,United States,http://www.jazzmusicarchives.com/artist/al-cohn
CHICAGO,Pop/Art Song/Folk / Jazz Related Rock / Big Band,United States,http://www.jazzmusicarchives.com/artist/chicago
MIKE CAMPBELL,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/mike-campbell
COLOSSEUM/COLOSSEUM II,Jazz Related Rock / Fusion,United Kingdom,http://www.jazzmusicarchives.com/artist/colosseumcolosseum-ii
CALIFORNIA,Post-Fusion Contemporary,Yugoslavia,http://www.jazzmusicarchives.com/artist/california
CRAY. ROBERT,RnB / Blues,United States,http://www.jazzmusicarchives.com/artist/robert-cray
ROBERT CRUMB,Dixieland,United States,http://www.jazzmusicarchives.com/artist/robert-crumb
DAVE BAND OF BONES CHAMBERLAIN'S,Big Band,United States,http://www.jazzmusicarchives.com/artist/dave-chamberlains-band-of-bones
MÉDÉRIC COLLIGNON,Eclectic Fusion / Jazz Related Rock / Fusion,France,http://www.jazzmusicarchives.com/artist/mederic-collignon
JUNIOR COOK,Hard Bop,United States,http://www.jazzmusicarchives.com/artist/junior-cook
ED CALLE,Pop/Art Song/Folk / Latin Jazz / Hard Bop / RnB / Post-Fusion Contemporary / Latin Rock/Soul,Venezuela,http://www.jazzmusicarchives.com/artist/ed-calle
CAPTAIN BEEFHEART,Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/captain-beefheart
PAGE CAVANAUGH,Swing / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/page-cavanaugh
ALVIN CURRAN,Jazz Related Improv/Composition / Third Stream / Avant-Garde Jazz,United States,http://www.jazzmusicarchives.com/artist/alvin-curran
PETER CINCOTTI,Pop/Art Song/Folk / Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/peter-cincotti
JOHNNY COLÓN,Afro-Cuban Jazz,United States,http://www.jazzmusicarchives.com/artist/johnny-colon
JEFF COLLINS,Pop/Art Song/Folk / Jazz Related Gospel,United States,http://www.jazzmusicarchives.com/artist/jeff-collins
JONATHON CROMPTON,Avant-Garde Jazz,Australia,http://www.jazzmusicarchives.com/artist/jonathon-crompton
CHILLPILL LIVEBAND,World Fusion,Multi-National,http://www.jazzmusicarchives.com/artist/chillpill-liveband
LORENZO CARRANO,Third Stream,Italy,http://www.jazzmusicarchives.com/artist/lorenzo-carrano
LORIN COHEN,Fusion,United States,http://www.jazzmusicarchives.com/artist/lorin-cohen
LES CZIMBER,Post Bop,Hungary,http://www.jazzmusicarchives.com/artist/les-czimber
CARIBBEAN JAZZ PROJECT,World Fusion,United States,http://www.jazzmusicarchives.com/artist/caribbean-jazz-project
CHICAGO ODENSE ENSEMBLE,Nu Jazz,Multi-National,http://www.jazzmusicarchives.com/artist/chicago-odense-ensemble
CHRIS CUTLER,Jazz Related Improv/Composition,United States,http://www.jazzmusicarchives.com/artist/chris-cutler
DANIEL CASARES,Eclectic Fusion,Spain,http://www.jazzmusicarchives.com/artist/daniel-casares(spain)
COMMODORES JAZZ ENSEMBLE,Big Band,United States,http://www.jazzmusicarchives.com/artist/commodores-jazz-ensemble
BERNIE CUMMINS,Big Band,United States,http://www.jazzmusicarchives.com/artist/bernie-cummins
ADALBERTO CEVASCO,Fusion,Argentina,http://www.jazzmusicarchives.com/artist/adalberto-cevasco
JEREMY CUNNINGHAM,Nu Jazz / Eclectic Fusion / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/jeremy-cunningham
COW BOP,Swing,United States,http://www.jazzmusicarchives.com/artist/cow-bop
CAPISCONNE,Fusion,Croatia,http://www.jazzmusicarchives.com/artist/capisconne
ANDY AND GRAEME WILSON CHAMPION,21st Century Modern,United Kingdom,http://www.jazzmusicarchives.com/artist/andy-champion-and-graeme-wilson
SUSAN CLYNES,Pop/Art Song/Folk,Belgium,http://www.jazzmusicarchives.com/artist/susan-clynes
RAVI COLTRANE,Post Bop,United States,http://www.jazzmusicarchives.com/artist/ravi-coltrane
GLENN CASHMAN,Big Band / Hard Bop,United States,http://www.jazzmusicarchives.com/artist/glenn-cashman
HARRY JR CONNICK,Vocal Jazz / Pop/Art Song/Folk / Swing / Soul Jazz / Jazz Related Soundtracks / Jazz Related Gospel,United States,http://www.jazzmusicarchives.com/artist/harry-connick-jr
JORGE CHICOY,Latin Jazz,Cuba,http://www.jazzmusicarchives.com/artist/jorge-chicoy
JUDY CARMICHAEL,Stride Piano / Classic (1920s) Jazz / Vocal Jazz / Swing,United States,http://www.jazzmusicarchives.com/artist/judy-carmichael
CHASE,Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/chase
ARNI CHEATHAM,Hard Bop / Fusion,United States,http://www.jazzmusicarchives.com/artist/arni-cheatham
DON CHERRY,Avant-Garde Jazz / World Fusion / Post Bop / Post-Fusion Contemporary / Hard Bop / Fusion / Acid Jazz,United States,http://www.jazzmusicarchives.com/artist/don-cherry
COSMOSQUAD,Fusion / Jazz Related Rock,United States,http://www.jazzmusicarchives.com/artist/cosmosquad
MATT CRISCUOLO,Post Bop / Jazz Related Electronica/Hip-Hop / Avant-Garde Jazz / 21st Century Modern,United States,http://www.jazzmusicarchives.com/artist/matt-criscuolo
DENIS COLIN,Avant-Garde Jazz / World Fusion / Vocal Jazz,France,http://www.jazzmusicarchives.com/artist/denis-colin
NICK COLIONNE,RnB / Pop/Art Song/Folk,United States,http://www.jazzmusicarchives.com/artist/nick-colionne
STEW CUTLER,Fusion / Soul Jazz / RnB / Blues,United States,http://www.jazzmusicarchives.com/artist/stew-cutler
RONDI CHARLESTON,Vocal Jazz,United States,http://www.jazzmusicarchives.com/artist/rondi-charleston
